host,source,year,dyad,FDI_AM
IND,ISL,1997,IND_ISL,0.20732169981228216
IND,ISL,1998,IND_ISL,-0.06426309536727909
IND,ISL,1999,IND_ISL,0.0724404267349413
IND,ISL,2e3,IND_ISL,-0.05571392046647052
IND,ISL,2001,IND_ISL,NA
IND,ISL,2002,IND_ISL,NA
IND,ISL,2003,IND_ISL,NA
IND,ISL,2004,IND_ISL,NA
IND,ISL,2005,IND_ISL,26
IND,ISL,2006,IND_ISL,3
IND,ISL,2007,IND_ISL,51
IND,ISL,2008,IND_ISL,9
IND,ISL,2009,IND_ISL,NA
IND,ISL,2010,IND_ISL,NA
IND,ISL,2011,IND_ISL,-8
IND,ISL,2012,IND_ISL,-7
IND,ISR,2001,IND_ISR,NA
IND,ISR,2002,IND_ISR,1
IND,ISR,2003,IND_ISR,NA
IND,ISR,2004,IND_ISR,2
IND,ISR,2005,IND_ISR,9
IND,ISR,2006,IND_ISR,5
IND,ISR,2007,IND_ISR,NA
IND,ISR,2008,IND_ISR,NA
IND,ISR,2009,IND_ISR,NA
IND,ISR,2010,IND_ISR,NA
IND,ISR,2011,IND_ISR,NA
IND,ISR,2012,IND_ISR,2
IND,ITA,2001,IND_ITA,27
IND,ITA,2002,IND_ITA,14
IND,ITA,2003,IND_ITA,11
IND,ITA,2004,IND_ITA,11
IND,ITA,2005,IND_ITA,52
IND,ITA,2006,IND_ITA,90
IND,ITA,2007,IND_ITA,65
IND,ITA,2008,IND_ITA,711
IND,ITA,2009,IND_ITA,542
IND,ITA,2010,IND_ITA,312
IND,ITA,2011,IND_ITA,964
IND,ITA,2012,IND_ITA,1420
IND,JPN,1980,IND_JPN,NA
IND,JPN,1981,IND_JPN,NA
IND,JPN,1982,IND_JPN,NA
IND,JPN,1983,IND_JPN,NA
IND,JPN,1984,IND_JPN,NA
IND,JPN,1985,IND_JPN,NA
IND,JPN,1986,IND_JPN,NA
IND,JPN,1987,IND_JPN,NA
IND,JPN,1988,IND_JPN,NA
IND,JPN,1989,IND_JPN,NA
IND,JPN,1990,IND_JPN,NA
IND,JPN,1991,IND_JPN,NA
IND,JPN,1992,IND_JPN,NA
IND,JPN,1993,IND_JPN,NA
IND,JPN,1994,IND_JPN,NA
IND,JPN,1995,IND_JPN,NA
IND,JPN,1996,IND_JPN,266.5955745134631
IND,JPN,1997,IND_JPN,488.4660842542007
IND,JPN,1998,IND_JPN,453.0002673694664
IND,JPN,1999,IND_JPN,264.25066062665155
IND,JPN,2e3,IND_JPN,174.45367234259732
IND,JPN,2001,IND_JPN,152
IND,JPN,2002,IND_JPN,149
IND,JPN,2003,IND_JPN,125
IND,JPN,2004,IND_JPN,139
IND,JPN,2005,IND_JPN,270
IND,JPN,2006,IND_JPN,513
IND,JPN,2007,IND_JPN,1513
IND,JPN,2008,IND_JPN,5253
IND,JPN,2009,IND_JPN,3679
IND,JPN,2010,IND_JPN,2747
IND,JPN,2011,IND_JPN,2274
IND,JPN,2012,IND_JPN,2792
IND,KOR,1990,IND_KOR,0.963
IND,KOR,1991,IND_KOR,2.674
IND,KOR,1992,IND_KOR,3.234
IND,KOR,1993,IND_KOR,1.436
IND,KOR,1994,IND_KOR,43.065
IND,KOR,1995,IND_KOR,13.77
IND,KOR,1996,IND_KOR,150.296
IND,KOR,1997,IND_KOR,108.258
IND,KOR,1998,IND_KOR,115.619
IND,KOR,1999,IND_KOR,14.795
IND,KOR,2e3,IND_KOR,15.344
IND,KOR,2001,IND_KOR,5
IND,KOR,2002,IND_KOR,45
IND,KOR,2003,IND_KOR,14
IND,KOR,2004,IND_KOR,41
IND,KOR,2005,IND_KOR,86
IND,KOR,2006,IND_KOR,94
IND,KOR,2007,IND_KOR,255
IND,KOR,2008,IND_KOR,181
IND,KOR,2009,IND_KOR,225
IND,KOR,2010,IND_KOR,170
IND,KOR,2011,IND_KOR,505
IND,KOR,2012,IND_KOR,657
IND,LUX,2002,IND_LUX,NA
IND,LUX,2003,IND_LUX,-1
IND,LUX,2004,IND_LUX,4
IND,LUX,2005,IND_LUX,4
IND,LUX,2006,IND_LUX,34
IND,LUX,2007,IND_LUX,16
IND,LUX,2008,IND_LUX,29
IND,LUX,2009,IND_LUX,13
IND,LUX,2010,IND_LUX,-24
IND,LUX,2011,IND_LUX,-3
IND,LUX,2012,IND_LUX,708
IND,MEX,1990,IND_MEX,NA
IND,MEX,1991,IND_MEX,NA
IND,MEX,1992,IND_MEX,NA
IND,MEX,1993,IND_MEX,NA
IND,MEX,1994,IND_MEX,NA
IND,MEX,1995,IND_MEX,NA
IND,MEX,1996,IND_MEX,NA
IND,MEX,1997,IND_MEX,NA
IND,MEX,1998,IND_MEX,NA
IND,MEX,1999,IND_MEX,NA
IND,MEX,2e3,IND_MEX,NA
IND,MEX,2001,IND_MEX,NA
IND,MEX,2002,IND_MEX,NA
IND,MEX,2003,IND_MEX,NA
IND,MEX,2004,IND_MEX,NA
IND,MEX,2005,IND_MEX,NA
IND,MEX,2006,IND_MEX,NA
IND,MEX,2007,IND_MEX,NA
IND,MEX,2008,IND_MEX,NA
IND,MEX,2009,IND_MEX,NA
IND,MEX,2010,IND_MEX,11
IND,MEX,2011,IND_MEX,NA
IND,MEX,2012,IND_MEX,54
IND,MYS,1980,IND_MYS,1.6996802763588255
IND,MYS,1981,IND_MYS,0.564206725344166
IND,MYS,1982,IND_MYS,0.7279298104385135
IND,MYS,1983,IND_MYS,0.3877221324717286
IND,MYS,1984,IND_MYS,0.2986806847468041
IND,MYS,1985,IND_MYS,0.04027321348025002
IND,MYS,1986,IND_MYS,0.15495227469939257
IND,MYS,1987,IND_MYS,0.2778174659872045
IND,MYS,1988,IND_MYS,0.22911432040873994
IND,MYS,1989,IND_MYS,0.40607787835383413
IND,MYS,1990,IND_MYS,0.29576282778839647
IND,MYS,1991,IND_MYS,0.36362710767362283
IND,MYS,1992,IND_MYS,1.570240796426132
IND,MYS,1993,IND_MYS,1.1654604151369998
IND,MYS,1994,IND_MYS,10.669674498715828
IND,MYS,1995,IND_MYS,5.590161316083693
IND,MYS,1996,IND_MYS,6.756917891523645
IND,MYS,1997,IND_MYS,12.085923808914435
IND,MYS,1998,IND_MYS,8.973304250108933
IND,MYS,1999,IND_MYS,26.67576710526316
IND,MYS,2e3,IND_MYS,5.831154473684211
IND,MYS,2001,IND_MYS,11.36583394736842
IND,MYS,2002,IND_MYS,19.90050210526316
IND,MYS,2003,IND_MYS,15.002375526315792
IND,MYS,2004,IND_MYS,21.659981118421054
IND,MYS,2008,IND_MYS,944
IND,MYS,2009,IND_MYS,194
IND,MYS,2010,IND_MYS,270
IND,MYS,2011,IND_MYS,-1828
IND,MYS,2012,IND_MYS,167
IND,NLD,1982,IND_NLD,NA
IND,NLD,1983,IND_NLD,NA
IND,NLD,1984,IND_NLD,1.3735928793148584
IND,NLD,1985,IND_NLD,NA
IND,NLD,1986,IND_NLD,7.195729014457026
IND,NLD,1987,IND_NLD,NA
IND,NLD,1988,IND_NLD,NA
IND,NLD,1989,IND_NLD,7.273861953846298
IND,NLD,1990,IND_NLD,2.4204092391841576
IND,NLD,1991,IND_NLD,21.215925805088602
IND,NLD,1992,IND_NLD,2.5063947636297463
IND,NLD,1993,IND_NLD,41.52772019748992
IND,NLD,1994,IND_NLD,35.11406043956044
IND,NLD,1995,IND_NLD,32.93871755268796
IND,NLD,1996,IND_NLD,47.057097099472095
IND,NLD,1997,IND_NLD,57.59797977727327
IND,NLD,1998,IND_NLD,115.53277915845403
IND,NLD,1999,IND_NLD,234.38509809230058
IND,NLD,2e3,IND_NLD,50.67249603873056
IND,NLD,2001,IND_NLD,128
IND,NLD,2002,IND_NLD,143
IND,NLD,2003,IND_NLD,260
IND,NLD,2004,IND_NLD,294
IND,NLD,2005,IND_NLD,57
IND,NLD,2006,IND_NLD,438
IND,NLD,2007,IND_NLD,660
IND,NLD,2008,IND_NLD,67
IND,NLD,2009,IND_NLD,-32
IND,NLD,2010,IND_NLD,80
IND,NLD,2011,IND_NLD,313
IND,NLD,2012,IND_NLD,-532
IND,NOR,1986,IND_NOR,NA
IND,NOR,1987,IND_NOR,NA
IND,NOR,1988,IND_NOR,NA
IND,NOR,1989,IND_NOR,NA
IND,NOR,1990,IND_NOR,NA
IND,NOR,1991,IND_NOR,NA
IND,NOR,1992,IND_NOR,NA
IND,NOR,1993,IND_NOR,NA
IND,NOR,1994,IND_NOR,NA
IND,NOR,1995,IND_NOR,NA
IND,NOR,1996,IND_NOR,NA
IND,NOR,1997,IND_NOR,NA
IND,NOR,1998,IND_NOR,NA
IND,NOR,1999,IND_NOR,NA
IND,NOR,2e3,IND_NOR,NA
IND,NOR,2001,IND_NOR,NA
IND,NOR,2002,IND_NOR,NA
IND,NOR,2003,IND_NOR,NA
IND,NOR,2004,IND_NOR,NA
IND,NOR,2005,IND_NOR,NA
IND,NOR,2006,IND_NOR,NA
IND,NOR,2007,IND_NOR,NA
IND,NOR,2008,IND_NOR,NA
IND,NOR,2009,IND_NOR,NA
IND,NOR,2010,IND_NOR,NA
IND,NZL,1980,IND_NZL,NA
IND,NZL,1981,IND_NZL,NA
IND,NZL,1982,IND_NZL,NA
IND,NZL,1983,IND_NZL,NA
IND,NZL,1984,IND_NZL,NA
IND,NZL,1985,IND_NZL,NA
IND,NZL,1986,IND_NZL,NA
IND,NZL,1987,IND_NZL,NA
IND,NZL,1988,IND_NZL,NA
IND,NZL,1989,IND_NZL,NA
IND,NZL,1990,IND_NZL,NA
IND,NZL,1991,IND_NZL,NA
IND,NZL,1992,IND_NZL,NA
IND,NZL,1993,IND_NZL,NA
IND,NZL,1994,IND_NZL,NA
IND,NZL,1995,IND_NZL,0.4795075727747592
IND,NZL,1996,IND_NZL,NA
IND,NZL,1997,IND_NZL,NA
IND,NZL,1998,IND_NZL,1.0311173558142648
IND,NZL,1999,IND_NZL,1.5876291933256068
IND,NZL,2e3,IND_NZL,4.543079753765077
IND,NZL,2001,IND_NZL,NA
IND,NZL,2002,IND_NZL,NA
IND,NZL,2003,IND_NZL,-1
IND,NZL,2004,IND_NZL,NA
IND,NZL,2005,IND_NZL,NA
IND,NZL,2006,IND_NZL,NA
IND,NZL,2007,IND_NZL,NA
IND,NZL,2008,IND_NZL,NA
IND,NZL,2009,IND_NZL,NA
IND,NZL,2010,IND_NZL,NA
IND,NZL,2011,IND_NZL,NA
IND,NZL,2012,IND_NZL,NA
IND,POL,1996,IND_POL,NA
IND,POL,1997,IND_POL,NA
IND,POL,1998,IND_POL,NA
IND,POL,1999,IND_POL,NA
IND,POL,2e3,IND_POL,NA
IND,POL,2001,IND_POL,NA
IND,POL,2002,IND_POL,NA
IND,POL,2003,IND_POL,NA
IND,POL,2004,IND_POL,4
IND,POL,2005,IND_POL,1
IND,POL,2006,IND_POL,2
IND,POL,2007,IND_POL,4
IND,POL,2008,IND_POL,38
IND,POL,2009,IND_POL,83
IND,POL,2010,IND_POL,9
IND,POL,2011,IND_POL,18
IND,POL,2012,IND_POL,34
IND,RUS,2007,IND_RUS,13
IND,RUS,2008,IND_RUS,401
IND,RUS,2009,IND_RUS,2
IND,RUS,2010,IND_RUS,597
IND,RUS,2011,IND_RUS,17
IND,RUS,2012,IND_RUS,275
IND,SWE,1982,IND_SWE,1.6604564026734112
IND,SWE,1983,IND_SWE,1.3733988425886676
IND,SWE,1984,IND_SWE,0.7246306728886094
IND,SWE,1985,IND_SWE,1.7508298542989706
IND,SWE,1986,IND_SWE,2.8242821727277576
IND,SWE,1987,IND_SWE,1.559986373185457
IND,SWE,1988,IND_SWE,0.15733252817378388
IND,SWE,1989,IND_SWE,2.316624475715385
IND,SWE,1990,IND_SWE,0.8545665583675041
IND,SWE,1991,IND_SWE,NA
IND,SWE,1992,IND_SWE,2.891739628388878
IND,SWE,1993,IND_SWE,3.7746854535853727
IND,SWE,1994,IND_SWE,5.506242248220249
IND,SWE,1995,IND_SWE,32.732393418446236
IND,SWE,1996,IND_SWE,25.86087599687442
IND,SWE,1997,IND_SWE,26.119040352906197
IND,SWE,1998,IND_SWE,21.200095095894653
IND,SWE,1999,IND_SWE,37.28878792316546
IND,SWE,2e3,IND_SWE,54.0491189927354
IND,SWE,2001,IND_SWE,22
IND,SWE,2002,IND_SWE,39
IND,SWE,2003,IND_SWE,-56
IND,SWE,2004,IND_SWE,65
IND,SWE,2005,IND_SWE,-39
IND,SWE,2006,IND_SWE,38
IND,SWE,2007,IND_SWE,142
IND,SWE,2008,IND_SWE,264
IND,SWE,2009,IND_SWE,21
IND,SWE,2010,IND_SWE,-7
IND,SWE,2011,IND_SWE,198
IND,SWE,2012,IND_SWE,155
IND,THA,1980,IND_THA,NA
IND,THA,1981,IND_THA,NA
IND,THA,1982,IND_THA,NA
IND,THA,1983,IND_THA,NA
IND,THA,1984,IND_THA,NA
IND,THA,1985,IND_THA,NA
IND,THA,1986,IND_THA,NA
IND,THA,1987,IND_THA,NA
IND,THA,1988,IND_THA,NA
IND,THA,1989,IND_THA,NA
IND,THA,1990,IND_THA,NA
IND,THA,1991,IND_THA,NA
IND,THA,1992,IND_THA,NA
IND,THA,1993,IND_THA,NA
IND,THA,1994,IND_THA,NA
IND,THA,1995,IND_THA,NA
IND,THA,1996,IND_THA,NA
IND,THA,1997,IND_THA,NA
IND,THA,1998,IND_THA,NA
IND,THA,1999,IND_THA,NA
IND,THA,2e3,IND_THA,NA
IND,THA,2001,IND_THA,NA
IND,THA,2002,IND_THA,NA
IND,THA,2003,IND_THA,NA
IND,THA,2004,IND_THA,NA
IND,THA,2005,IND_THA,11
IND,THA,2006,IND_THA,5
IND,THA,2007,IND_THA,47
IND,THA,2008,IND_THA,3
IND,THA,2009,IND_THA,24
IND,THA,2010,IND_THA,53
IND,THA,2011,IND_THA,21
IND,THA,2012,IND_THA,166
IND,TUR,2e3,IND_TUR,NA
IND,TUR,2001,IND_TUR,NA
IND,TUR,2002,IND_TUR,NA
IND,TUR,2003,IND_TUR,NA
IND,TUR,2004,IND_TUR,NA
IND,TUR,2005,IND_TUR,NA
IND,TUR,2006,IND_TUR,NA
IND,TUR,2007,IND_TUR,3
IND,TUR,2008,IND_TUR,14
IND,TUR,2009,IND_TUR,25
IND,TUR,2010,IND_TUR,24
IND,TUR,2011,IND_TUR,14
IND,TUR,2012,IND_TUR,25
IND,TWN,1980,IND_TWN,NA
IND,TWN,1981,IND_TWN,NA
IND,TWN,1982,IND_TWN,NA
IND,TWN,1983,IND_TWN,NA
IND,TWN,1984,IND_TWN,NA
IND,TWN,1985,IND_TWN,NA
IND,TWN,1986,IND_TWN,NA
IND,TWN,1987,IND_TWN,NA
IND,TWN,1988,IND_TWN,NA
IND,TWN,1989,IND_TWN,NA
IND,TWN,1990,IND_TWN,NA
IND,TWN,1991,IND_TWN,NA
IND,TWN,1992,IND_TWN,NA
IND,TWN,1993,IND_TWN,NA
IND,TWN,1994,IND_TWN,NA
IND,TWN,1995,IND_TWN,NA
IND,TWN,1996,IND_TWN,NA
IND,TWN,1997,IND_TWN,NA
IND,TWN,1998,IND_TWN,NA
IND,TWN,1999,IND_TWN,NA
IND,TWN,2e3,IND_TWN,NA
IND,TWN,2001,IND_TWN,3
IND,TWN,2002,IND_TWN,3
IND,TWN,2003,IND_TWN,1
IND,TWN,2004,IND_TWN,1
IND,TWN,2005,IND_TWN,2
IND,TWN,2006,IND_TWN,4
IND,TWN,2007,IND_TWN,8
IND,TWN,2008,IND_TWN,16
IND,TWN,2009,IND_TWN,3
IND,TWN,2010,IND_TWN,4
IND,TWN,2011,IND_TWN,67
IND,TWN,2012,IND_TWN,21
IND,USA,1982,IND_USA,41
IND,USA,1983,IND_USA,5
IND,USA,1984,IND_USA,-9
IND,USA,1985,IND_USA,38
IND,USA,1986,IND_USA,39
IND,USA,1987,IND_USA,44
IND,USA,1988,IND_USA,-49
IND,USA,1989,IND_USA,34
IND,USA,1990,IND_USA,41
IND,USA,1991,IND_USA,74
IND,USA,1992,IND_USA,52
IND,USA,1993,IND_USA,88
IND,USA,1994,IND_USA,250
IND,USA,1995,IND_USA,181
IND,USA,1996,IND_USA,262
IND,USA,1997,IND_USA,267
IND,USA,1998,IND_USA,80
IND,USA,1999,IND_USA,269
IND,USA,2e3,IND_USA,92
IND,USA,2001,IND_USA,214
IND,USA,2002,IND_USA,919
IND,USA,2003,IND_USA,354
IND,USA,2004,IND_USA,1138
IND,USA,2005,IND_USA,721
IND,USA,2006,IND_USA,1834
IND,USA,2007,IND_USA,3915
IND,USA,2008,IND_USA,4310
IND,USA,2009,IND_USA,2017
IND,USA,2010,IND_USA,5735
IND,USA,2011,IND_USA,2455
IND,USA,2012,IND_USA,4116
IND,VEN,1990,IND_VEN,NA
IND,VEN,1991,IND_VEN,NA
IND,VEN,1992,IND_VEN,NA
IND,VEN,1993,IND_VEN,NA
IND,VEN,1994,IND_VEN,NA
IND,VEN,1995,IND_VEN,NA
IND,VEN,1996,IND_VEN,NA
IND,VEN,1997,IND_VEN,NA
IND,VEN,1998,IND_VEN,NA
IND,VEN,1999,IND_VEN,NA
IND,VEN,2e3,IND_VEN,NA
IND,VEN,2001,IND_VEN,NA
IND,VEN,2002,IND_VEN,NA
IND,VEN,2003,IND_VEN,NA
IND,VEN,2004,IND_VEN,NA
IND,VEN,2005,IND_VEN,NA
IND,VEN,2006,IND_VEN,NA
IND,VEN,2007,IND_VEN,NA
IND,VEN,2008,IND_VEN,NA
IND,VEN,2009,IND_VEN,NA
IND,VEN,2010,IND_VEN,NA
IND,VEN,2011,IND_VEN,NA
IND,VEN,2012,IND_VEN,NA
IND,ZAF,2001,IND_ZAF,NA
IND,ZAF,2002,IND_ZAF,NA
IND,ZAF,2003,IND_ZAF,NA
IND,ZAF,2004,IND_ZAF,NA
IND,ZAF,2005,IND_ZAF,NA
IND,ZAF,2006,IND_ZAF,NA
IND,ZAF,2007,IND_ZAF,NA
IND,ZAF,2008,IND_ZAF,NA
IND,ZAF,2009,IND_ZAF,NA
IND,ZAF,2010,IND_ZAF,NA
IND,ZAF,2011,IND_ZAF,2
IND,ZAF,2012,IND_ZAF,9
IRL,ARG,1992,ARG_IRL,NA
IRL,ARG,1993,ARG_IRL,NA
IRL,ARG,1994,ARG_IRL,NA
IRL,ARG,1995,ARG_IRL,NA
IRL,ARG,1996,ARG_IRL,NA
IRL,ARG,1997,ARG_IRL,NA
IRL,ARG,1998,ARG_IRL,NA
IRL,ARG,1999,ARG_IRL,NA
IRL,ARG,2e3,ARG_IRL,NA
IRL,ARG,2001,ARG_IRL,NA
IRL,ARG,2002,ARG_IRL,NA
IRL,ARG,2003,ARG_IRL,NA
IRL,ARG,2004,ARG_IRL,NA
IRL,ARG,2005,ARG_IRL,NA
IRL,ARG,2006,ARG_IRL,NA
IRL,ARG,2007,ARG_IRL,NA
IRL,ARG,2008,ARG_IRL,NA
IRL,ARG,2009,ARG_IRL,NA
IRL,ARG,2010,ARG_IRL,NA
IRL,ARG,2011,ARG_IRL,NA
IRL,ARG,2012,ARG_IRL,NA
IRL,AUS,1992,AUS_IRL,94.73800168912716
IRL,AUS,1993,AUS_IRL,30.6005875312806
IRL,AUS,1994,AUS_IRL,NA
IRL,AUS,1995,AUS_IRL,-27.427114296939283
IRL,AUS,1996,AUS_IRL,46.17094204372936
IRL,AUS,1997,AUS_IRL,-339.9189538214906
IRL,AUS,1998,AUS_IRL,94.23116790109496
IRL,AUS,1999,AUS_IRL,NA
IRL,AUS,2e3,AUS_IRL,NA
IRL,AUS,2001,AUS_IRL,NA
IRL,AUS,2002,AUS_IRL,NA
IRL,AUS,2003,AUS_IRL,84
IRL,AUS,2004,AUS_IRL,115
IRL,AUS,2005,AUS_IRL,NA
IRL,AUS,2006,AUS_IRL,384
IRL,AUS,2007,AUS_IRL,261
IRL,AUS,2008,AUS_IRL,163
IRL,AUS,2009,AUS_IRL,18
IRL,AUS,2010,AUS_IRL,NA
IRL,AUS,2011,AUS_IRL,-8
IRL,AUS,2012,AUS_IRL,-37
IRL,AUT,1985,AUT_IRL,NA
IRL,AUT,1986,AUT_IRL,NA
IRL,AUT,1987,AUT_IRL,NA
IRL,AUT,1988,AUT_IRL,NA
IRL,AUT,1989,AUT_IRL,NA
IRL,AUT,1990,AUT_IRL,NA
IRL,AUT,1991,AUT_IRL,NA
IRL,AUT,1992,AUT_IRL,20.034469893441802
IRL,AUT,1993,AUT_IRL,94.63592441670536
IRL,AUT,1994,AUT_IRL,NA
IRL,AUT,1995,AUT_IRL,-2.0592471358428805
IRL,AUT,1996,AUT_IRL,236.44865206959741
IRL,AUT,1997,AUT_IRL,457.2475787024139
IRL,AUT,1998,AUT_IRL,-97.81861363103943
IRL,AUT,1999,AUT_IRL,-212.01178557409187
IRL,AUT,2e3,AUT_IRL,-37.77409153937985
IRL,AUT,2001,AUT_IRL,-38
IRL,AUT,2002,AUT_IRL,6
IRL,AUT,2003,AUT_IRL,-17
IRL,AUT,2004,AUT_IRL,-26
IRL,AUT,2005,AUT_IRL,16
IRL,AUT,2006,AUT_IRL,-35
IRL,AUT,2007,AUT_IRL,-83
IRL,AUT,2008,AUT_IRL,81
IRL,AUT,2009,AUT_IRL,-169
IRL,AUT,2010,AUT_IRL,-24
IRL,AUT,2011,AUT_IRL,29
IRL,AUT,2012,AUT_IRL,NA
IRL,BEL,2002,BEL_IRL,-46
IRL,BEL,2003,BEL_IRL,-376
IRL,BEL,2004,BEL_IRL,-418
IRL,BEL,2005,BEL_IRL,-238
IRL,BEL,2006,BEL_IRL,NA
IRL,BEL,2007,BEL_IRL,NA
IRL,BEL,2008,BEL_IRL,NA
IRL,BEL,2009,BEL_IRL,-2223
IRL,BEL,2010,BEL_IRL,-399
IRL,BEL,2011,BEL_IRL,2096
IRL,BEL,2012,BEL_IRL,-4726
IRL,BRA,1990,BRA_IRL,NA
IRL,BRA,1991,BRA_IRL,NA
IRL,BRA,1992,BRA_IRL,NA
IRL,BRA,1993,BRA_IRL,NA
IRL,BRA,1994,BRA_IRL,NA
IRL,BRA,1995,BRA_IRL,NA
IRL,BRA,1996,BRA_IRL,NA
IRL,BRA,1997,BRA_IRL,NA
IRL,BRA,1998,BRA_IRL,NA
IRL,BRA,1999,BRA_IRL,NA
IRL,BRA,2e3,BRA_IRL,NA
IRL,BRA,2001,BRA_IRL,NA
IRL,BRA,2002,BRA_IRL,NA
IRL,BRA,2006,BRA_IRL,NA
IRL,BRA,2007,BRA_IRL,46
IRL,BRA,2008,BRA_IRL,NA
IRL,BRA,2009,BRA_IRL,NA
IRL,BRA,2010,BRA_IRL,NA
IRL,BRA,2011,BRA_IRL,NA
IRL,BRA,2012,BRA_IRL,NA
IRL,CAN,1980,CAN_IRL,NA
IRL,CAN,1981,CAN_IRL,NA
IRL,CAN,1982,CAN_IRL,NA
IRL,CAN,1983,CAN_IRL,NA
IRL,CAN,1984,CAN_IRL,NA
IRL,CAN,1985,CAN_IRL,NA
IRL,CAN,1986,CAN_IRL,NA
IRL,CAN,1987,CAN_IRL,NA
IRL,CAN,1988,CAN_IRL,NA
IRL,CAN,1989,CAN_IRL,NA
IRL,CAN,1990,CAN_IRL,NA
IRL,CAN,1991,CAN_IRL,NA
IRL,CAN,1992,CAN_IRL,NA
IRL,CAN,1993,CAN_IRL,NA
IRL,CAN,1994,CAN_IRL,NA
IRL,CAN,1995,CAN_IRL,NA
IRL,CAN,1996,CAN_IRL,NA
IRL,CAN,1997,CAN_IRL,NA
IRL,CAN,1998,CAN_IRL,NA
IRL,CAN,1999,CAN_IRL,NA
IRL,CAN,2e3,CAN_IRL,NA
IRL,CAN,2001,CAN_IRL,NA
IRL,CAN,2002,CAN_IRL,NA
IRL,CAN,2003,CAN_IRL,NA
IRL,CHE,1993,CHE_IRL,145.43658044693495
IRL,CHE,1994,CHE_IRL,139.9439931563439
IRL,CHE,1995,CHE_IRL,274.00272311348283
IRL,CHE,1996,CHE_IRL,276.45407399616505
IRL,CHE,1997,CHE_IRL,218.69896851809742
IRL,CHE,1998,CHE_IRL,-36.97036163359337
IRL,CHE,1999,CHE_IRL,3625.40358819026
IRL,CHE,2e3,CHE_IRL,771.6539162975771
IRL,CHE,2001,CHE_IRL,-2793
IRL,CHE,2002,CHE_IRL,112
IRL,CHE,2003,CHE_IRL,24
IRL,CHE,2004,CHE_IRL,-411
IRL,CHE,2005,CHE_IRL,1199
IRL,CHE,2006,CHE_IRL,7442
IRL,CHE,2007,CHE_IRL,-4634
IRL,CHE,2008,CHE_IRL,-3492
IRL,CHE,2009,CHE_IRL,47
IRL,CHE,2010,CHE_IRL,2314
IRL,CHE,2011,CHE_IRL,-991
IRL,CHE,2012,CHE_IRL,581
IRL,CHL,1992,CHL_IRL,NA
IRL,CHL,1993,CHL_IRL,NA
IRL,CHL,1994,CHL_IRL,NA
IRL,CHL,1995,CHL_IRL,NA
IRL,CHL,1996,CHL_IRL,NA
IRL,CHL,1997,CHL_IRL,NA
IRL,CHL,1998,CHL_IRL,NA
IRL,CHL,1999,CHL_IRL,NA
IRL,CHL,2e3,CHL_IRL,NA
IRL,CHL,2001,CHL_IRL,NA
IRL,CHL,2002,CHL_IRL,9
IRL,CHL,2003,CHL_IRL,NA
IRL,CHL,2004,CHL_IRL,1
IRL,CHL,2005,CHL_IRL,NA
IRL,CHL,2006,CHL_IRL,1
IRL,CHL,2007,CHL_IRL,-1
IRL,CHL,2008,CHL_IRL,8
IRL,CHL,2009,CHL_IRL,25
IRL,CHL,2010,CHL_IRL,-17
IRL,CHL,2011,CHL_IRL,134
IRL,CHL,2012,CHL_IRL,150
IRL,CHN,2003,CHN_IRL,NA
IRL,CHN,2004,CHN_IRL,NA
IRL,CHN,2005,CHN_IRL,NA
IRL,CHN,2006,CHN_IRL,25
IRL,CHN,2007,CHN_IRL,NA
IRL,CHN,2008,CHN_IRL,42
IRL,CHN,2009,CHN_IRL,-1
IRL,CHN,2010,CHN_IRL,33
IRL,CHN,2011,CHN_IRL,17
IRL,CHN,2012,CHN_IRL,49
IRL,COL,1992,COL_IRL,NA
IRL,COL,1993,COL_IRL,1
IRL,COL,1994,COL_IRL,NA
IRL,COL,1995,COL_IRL,NA
IRL,COL,1996,COL_IRL,NA
IRL,COL,1997,COL_IRL,NA
IRL,COL,1998,COL_IRL,NA
IRL,COL,1999,COL_IRL,NA
IRL,COL,2e3,COL_IRL,NA
IRL,COL,2001,COL_IRL,NA
IRL,COL,2002,COL_IRL,NA
IRL,COL,2003,COL_IRL,NA
IRL,COL,2004,COL_IRL,NA
IRL,COL,2005,COL_IRL,NA
IRL,COL,2006,COL_IRL,NA
IRL,COL,2007,COL_IRL,NA
IRL,COL,2008,COL_IRL,NA
IRL,COL,2009,COL_IRL,NA
IRL,COL,2010,COL_IRL,NA
IRL,COL,2011,COL_IRL,NA
IRL,COL,2012,COL_IRL,NA
IRL,DEU,1980,DEU_IRL,39.812347675870754
IRL,DEU,1981,DEU_IRL,20.769876106194694
IRL,DEU,1982,DEU_IRL,64.4799492291652
IRL,DEU,1983,DEU_IRL,32.17254020350454
IRL,DEU,1984,DEU_IRL,37.11069804704245
IRL,DEU,1985,DEU_IRL,17.9374823792362
IRL,DEU,1986,DEU_IRL,43.23311289995764
IRL,DEU,1987,DEU_IRL,28.29190103427748
IRL,DEU,1988,DEU_IRL,67.9331917413536
IRL,DEU,1989,DEU_IRL,1273.3430778068553
IRL,DEU,1990,DEU_IRL,4885.550110476379
IRL,DEU,1991,DEU_IRL,8755.354538004507
IRL,DEU,1992,DEU_IRL,1006.9396599750264
IRL,DEU,1993,DEU_IRL,2265.3899124186487
IRL,DEU,1994,DEU_IRL,946.1030385940263
IRL,DEU,1995,DEU_IRL,-494.03086949544
IRL,DEU,1996,DEU_IRL,-1583.0997029446362
IRL,DEU,1997,DEU_IRL,5554.861279309828
